gas_raw,temp_c,flame,gas_avg,temp_avg,dGas,dTemp,label_name,water level
229,21.1,0,273.2,21.5,-16,0.62,FLOOD,3466
316,27.3,0,269.4,23.3,-3.8,1.78,FLOOD,3816
267,18,0,265.8,22.4,-3.6,-0.86,FLOOD,3921
197,18,0,256.2,20.5,-9.6,-1.94,FLOOD,3921
224,18.4,0,246.6,20.6,-9.6,0.08,FLOOD,3086
280,18.1,0,256.8,20,10.2,-0.6,FLOOD,3906
133,23.5,0,220.2,19.2,-36.6,-0.76,FLOOD,3145
114,21.9,0,189.6,20,-30.6,0.78,FLOOD,3595
198,18,0,189.8,20,0.2,0,FLOOD,3118
136,22.5,0,172.2,20.8,-17.6,0.82,FLOOD,3867
253,18.6,0,166.8,20.9,-5.4,0.1,FLOOD,3240
278,26.5,0,195.8,21.5,29,0.6,FLOOD,3597
281,18.4,0,229.2,20.8,33.4,-0.7,FLOOD,3554
256,18.2,0,240.8,20.8,11.6,0.04,FLOOD,3386
307,23.5,0,275,21,34.2,0.2,FLOOD,3170
235,24.5,0,271.4,22.2,-3.6,1.18,FLOOD,3603
135,23.4,0,242.8,21.6,-28.6,-0.62,FLOOD,3881
319,18,0,250.4,21.5,7.6,-0.08,FLOOD,3691
230,23.5,0,245.2,22.6,-5.2,1.06,FLOOD,3997
238,18,0,231.4,21.5,-13.8,-1.1,FLOOD,3402
271,22.3,0,238.6,21,7.2,-0.44,FLOOD,3216
239,18,0,259.4,20,20.8,-1.08,FLOOD,3699
133,23.1,0,222.2,21,-37.2,1.02,FLOOD,3983
216,18,0,219.4,19.9,-2.8,-1.1,FLOOD,3535
296,18,0,231,19.9,11.6,0,FLOOD,3109
191,25.3,0,215,20.5,-16,0.6,FLOOD,3608
282,22.7,0,223.6,21.4,8.6,0.94,FLOOD,3392
111,19.4,0,219.2,20.7,-4.4,-0.74,FLOOD,3941
236,27.4,0,223.2,22.6,4,1.88,FLOOD,3957
210,20,0,206,23,-17.2,0.4,FLOOD,3448
341,22,0,236,22.3,30,-0.66,FLOOD,3857
201,23.2,0,219.8,22.4,-16.2,0.1,FLOOD,3674
190,20.1,0,235.6,22.5,15.8,0.14,FLOOD,3992
206,24.6,0,229.6,22,-6,-0.56,FLOOD,3787
354,21,0,258.4,22.2,28.8,0.2,FLOOD,3298
351,20.5,0,260.4,21.9,2,-0.3,FLOOD,3216
157,28.3,0,251.6,22.9,-8.8,1.02,FLOOD,3558
159,18.8,0,245.4,22.6,-6.2,-0.26,FLOOD,3709
316,18,0,267.4,21.3,22,-1.32,FLOOD,4000
134,29.4,0,223.4,23,-44,1.68,FLOOD,3696
305,32.8,0,214.2,25.5,-9.2,2.46,FLOOD,3438
185,21,0,219.8,24,5.6,-1.46,FLOOD,3386
340,18,0,256,23.8,36.2,-0.16,FLOOD,3555
212,21.5,0,235.2,24.5,-20.8,0.7,FLOOD,3611
248,22,0,258,23.1,22.8,-1.48,FLOOD,3085
271,21.7,0,251.2,20.8,-6.8,-2.22,FLOOD,3970
145,18.4,0,243.2,20.3,-8,-0.52,FLOOD,3271
266,25.2,0,228.4,21.8,-14.8,1.44,FLOOD,3649
229,24.9,0,231.8,22.4,3.4,0.68,FLOOD,3237
319,18,0,246,21.6,14.2,-0.8,FLOOD,3235
357,25.2,0,263.2,22.3,17.2,0.7,FLOOD,3061
259,29.7,0,286,24.6,22.8,2.26,FLOOD,3251
198,22.4,0,272.4,24,-13.6,-0.56,FLOOD,3441
245,19.8,0,275.6,23,3.2,-1.02,FLOOD,3504
216,20.6,0,255,23.5,-20.6,0.52,FLOOD,3979
347,23.5,0,253,23.2,-2,-0.34,FLOOD,3084
186,18,0,238.4,20.9,-14.6,-2.34,FLOOD,3253
165,22.1,0,231.8,20.8,-6.6,-0.06,FLOOD,3079
247,19.6,0,232.2,20.8,0.4,-0.04,FLOOD,3546
103,28.4,0,209.6,22.3,-22.6,1.56,FLOOD,3970
107,20.8,0,161.6,21.8,-48,-0.54,FLOOD,3228
166,28.4,0,157.6,23.9,-4,2.08,FLOOD,3980
288,18,0,182.2,23,24.6,-0.82,FLOOD,3738
292,23.8,0,191.2,23.9,9,0.84,FLOOD,3485
275,22.1,0,225.6,22.6,34.4,-1.26,FLOOD,3766
235,18,0,251.2,22.1,25.6,-0.56,FLOOD,3795
272,21,0,272.4,20.6,21.2,-1.48,FLOOD,3102
154,25.4,0,245.6,22.1,-26.8,1.48,FLOOD,3271
344,19.4,0,256,21.2,10.4,-0.88,FLOOD,3575
219,18,0,244.8,20.4,-11.2,-0.82,FLOOD,3937
330,21.1,0,263.8,21,19,0.62,FLOOD,3541
149,18,0,239.2,20.4,-24.6,-0.6,FLOOD,3182
210,20.5,0,250.4,19.4,11.2,-0.98,FLOOD,3355
278,22,0,237.2,19.9,-13.2,0.52,FLOOD,3967
240,18,0,241.4,19.9,4.2,0,FLOOD,3607
219,18,0,219.2,19.3,-22.2,-0.62,FLOOD,3346
153,24.1,0,220,20.5,0.8,1.22,FLOOD,3783
210,20.1,0,220,20.4,0,-0.08,FLOOD,3111
163,18,0,197,19.6,-23,-0.8,FLOOD,3654
205,25.1,0,190,21.1,-7,1.42,FLOOD,3712
312,22.4,0,208.6,21.9,18.6,0.88,FLOOD,3503
261,18.5,0,230.2,20.8,21.6,-1.12,FLOOD,3616
274,18,0,243,20.4,12.8,-0.42,FLOOD,3409
201,24.8,0,250.6,21.8,7.6,1.36,FLOOD,3919
357,22.2,0,281,21.2,30.4,-0.58,FLOOD,3442
172,30.7,0,253,22.8,-28,1.66,FLOOD,3101
212,23,0,243.2,23.7,-9.8,0.9,FLOOD,3892
112,22.6,0,210.8,24.7,-32.4,0.92,FLOOD,3235
210,20.3,0,212.6,23.8,1.8,-0.9,FLOOD,3533
374,23.6,0,216,24,3.4,0.28,FLOOD,3371
202,22.4,0,222,22.4,6,-1.66,FLOOD,3895
357,24.7,0,251,22.7,29,0.34,FLOOD,3573
224,18.1,0,273.4,21.8,22.4,-0.9,FLOOD,3111
257,18.2,0,282.8,21.4,9.4,-0.42,FLOOD,3597
231,18.3,0,254.2,20.3,-28.6,-1.06,FLOOD,3095
147,23.1,0,243.2,20.5,-11,0.14,FLOOD,3385
298,26.1,0,231.4,20.8,-11.8,0.28,FLOOD,3230
377,18.2,0,262,20.8,30.6,0.02,FLOOD,3026
144,18.7,0,239.4,20.9,-22.6,0.1,FLOOD,3368
280,21.4,0,249.2,21.5,9.8,0.62,FLOOD,3921
161,18.5,0,252,20.6,2.8,-0.92,FLOOD,3410
290,22.8,0,250.4,19.9,-1.6,-0.66,FLOOD,3475
301,18,0,235.2,19.9,-15.2,-0.04,FLOOD,3833
254,18,0,257.2,19.7,22,-0.14,FLOOD,3463
315,18,0,264.2,19.1,7,-0.68,FLOOD,3435
330,18,0,298,19,33.8,-0.1,FLOOD,3272
277,18,0,295.4,18,-2.6,-0.96,FLOOD,3713
286,18,0,292.4,18,-3,0,FLOOD,3430
209,18,0,283.4,18,-9,0,FLOOD,3544
353,22.6,0,291,18.9,7.6,0.92,FLOOD,3950
127,18,0,250.4,18.9,-40.6,0,FLOOD,3766
245,18,0,244,18.9,-6.4,0,FLOOD,3877
311,18,0,249,18.9,5,0,FLOOD,3132
172,21.3,0,241.6,19.6,-7.4,0.66,FLOOD,3306
289,18,0,228.8,18.7,-12.8,-0.92,FLOOD,3903
201,18,0,243.6,18.7,14.8,0,FLOOD,3887
256,20.1,0,245.8,19.1,2.2,0.42,FLOOD,3633
265,18,0,236.6,19.1,-9.2,0,FLOOD,3759
248,20.8,0,251.8,19,15.2,-0.1,FLOOD,3664
160,18,0,226,19,-25.8,0,FLOOD,3115
245,19.8,0,234.8,19.3,8.8,0.36,FLOOD,3463
323,18,0,248.2,18.9,13.4,-0.42,FLOOD,3686
101,18,0,215.4,18.9,-32.8,0,FLOOD,3129
299,18,0,225.6,18.4,10.2,-0.56,FLOOD,3381
239,18,0,241.4,18.4,15.8,0,FLOOD,3177
294,18,0,251.2,18,9.8,-0.36,FLOOD,3863
282,19.2,0,243,18.2,-8.2,0.24,FLOOD,3553
243,18,0,271.4,18.2,28.4,0,FLOOD,3964
172,18,0,246,18.2,-25.4,0,FLOOD,3977
273,18,0,252.8,18.2,6.8,0,FLOOD,3209
178,20.5,0,229.6,18.7,-23.2,0.5,FLOOD,3806
225,18,0,218.2,18.5,-11.4,-0.24,FLOOD,3820
145,18,0,198.6,18.5,-19.6,0,FLOOD,3685
263,18,0,216.8,18.5,18.2,0,FLOOD,3081
262,22.8,0,214.6,19.5,-2.2,0.96,FLOOD,3922
121,18,0,203.2,19,-11.4,-0.5,FLOOD,3440
297,19.5,0,217.6,19.3,14.4,0.3,FLOOD,3646
255,18,0,239.6,19.3,22,0,FLOOD,3132
282,18,0,243.4,19.3,3.8,0,FLOOD,3629
105,18.2,0,212,18.3,-31.4,-0.92,FLOOD,3684
136,18,0,215,18.3,3,0,FLOOD,3724
272,18.5,0,210,18.1,-5,-0.2,FLOOD,3788
155,18,0,190,18.1,-20,0,FLOOD,3711
198,18,0,173.2,18.1,-16.8,0,FLOOD,3979
269,18,0,206,18.1,32.8,-0.04,FLOOD,3274
135,18.5,0,205.8,18.2,-0.2,0.1,FLOOD,3096
277,18.5,0,206.8,18.2,1,0,FLOOD,3492
193,18,0,214.4,18.2,7.6,0,FLOOD,3731
189,18,0,212.6,18.2,-1.8,0,FLOOD,3179
243,18.9,0,207.4,18.4,-5.2,0.18,FLOOD,3009
322,20.2,0,244.8,18.7,37.4,0.34,FLOOD,3996
143,18,0,218,18.6,-26.8,-0.1,FLOOD,3480
155,18,0,210.4,18.6,-7.6,0,FLOOD,3392
362,18,0,245,18.6,34.6,0,FLOOD,3713
380,18.8,0,272.4,18.6,27.4,-0.02,FLOOD,3317
279,22,0,263.8,19,-8.6,0.36,FLOOD,3213
217,18,0,278.6,19,14.8,0,FLOOD,3996
199,18,0,287.4,19,8.8,0,FLOOD,3390
280,18,0,271,19,-16.4,0,FLOOD,3144
268,18,0,248.6,18.8,-22.4,-0.16,FLOOD,3469
182,18,0,229.2,18,-19.4,-0.8,FLOOD,3595
92,18,0,204.2,18,-25,0,FLOOD,3557
158,22.3,0,196,18.9,-8.2,0.86,FLOOD,3919
371,21.7,0,214.2,19.6,18.2,0.74,FLOOD,3241
196,19.3,0,199.8,19.9,-14.4,0.26,FLOOD,3658
247,18,0,212.8,19.9,13,0,FLOOD,3038
238,19.8,0,242,20.2,29.2,0.36,FLOOD,3848
322,18.5,0,274.8,19.5,32.8,-0.76,FLOOD,3853
152,18,0,231,18.7,-43.8,-0.74,FLOOD,3704
125,20.5,0,216.8,19,-14.2,0.24,FLOOD,3305
153,18,0,198,19,-18.8,0,FLOOD,3533
225,18,0,195.4,18.6,-2.6,-0.36,FLOOD,3854
298,18,0,190.6,18.5,-4.8,-0.1,FLOOD,3708
226,18,0,205.4,18.5,14.8,0,FLOOD,3330
211,18,0,222.6,18,17.2,-0.5,FLOOD,3557
308,18,0,253.6,18,31,0,FLOOD,3136
193,18,0,247.2,18,-6.4,0,FLOOD,3398
273,18,0,242.2,18,-5,0,FLOOD,3291
265,21.4,0,250,18.7,7.8,0.68,FLOOD,3620
252,21.4,0,258.2,19.4,8.2,0.68,FLOOD,3878
324,19.9,0,261.4,19.7,3.2,0.38,FLOOD,3876
179,18,0,258.6,19.7,-2.8,0,FLOOD,3426
344,20.1,0,272.8,20.2,14.2,0.42,FLOOD,3921
190,18,0,257.8,19.5,-15,-0.68,FLOOD,3362
302,18,0,267.8,18.8,10,-0.68,FLOOD,3789
255,18,0,254,18.4,-13.8,-0.38,FLOOD,3915
313,18,0,280.8,18.4,26.8,0,FLOOD,3715
234,18,0,258.8,18,-22,-0.42,FLOOD,3327
167,18,0,254.2,18,-4.6,0,FLOOD,3052
155,18,0,224.8,18,-29.4,0,FLOOD,3981
193,18,0,212.4,18,-12.4,0,FLOOD,3104
328,21.5,0,215.4,18.7,3,0.7,FLOOD,3703
143,18,0,197.2,18.7,-18.2,0,FLOOD,3994
342,18,0,232.2,18.7,35,0,FLOOD,3214
251,18,0,251.4,18.7,19.2,0,FLOOD,3518
153,18,0,243.4,18.7,-8,0,FLOOD,3856
190,18,0,215.8,18,-27.6,-0.7,FLOOD,3234
240,18,0,235.2,18,19.4,0,FLOOD,3478
186,18,0,204,18,-31.2,0,FLOOD,3381
175,18,0,188.8,18,-15.2,0,FLOOD,3881
276,18,0,213.4,18,24.6,0,FLOOD,3094
265,18,0,228.4,18,15,0,FLOOD,3689
137,18,0,207.8,18,-20.6,0,FLOOD,3895
337,18,0,238,18,30.2,0,FLOOD,3882
319,18,0,266.8,18,28.8,0,FLOOD,3923
417,18,0,295,18,28.2,0,FLOOD,3409
289,18,0,299.8,18,4.8,0,FLOOD,3176
305,18,0,333.4,18,33.6,0,FLOOD,3679
332,18,0,332.4,18,-1,0,FLOOD,3029
298,18,0,328.2,18,-4.2,0,FLOOD,3592
215,18,0,287.8,18,-40.4,0,FLOOD,3241
162,18,0,262.4,18,-25.4,0,FLOOD,3347
247,18,0,250.8,18,-11.6,0,FLOOD,3711
321,18,0,248.6,18,-2.2,0,FLOOD,3474
356,18,0,260.2,18,11.6,0,FLOOD,3090
209,18,0,259,18,-1.2,0,FLOOD,3729
137,18,0,254,18,-5,0,FLOOD,3954
133,18,0,231.2,18,-22.8,0,FLOOD,3271
125,18,0,192,18,-39.2,0,FLOOD,3051
240,18,0,168.8,18,-23.2,0,FLOOD,3518
243,18,0,175.6,18,6.8,0,FLOOD,3124
200,18,0,188.2,18,12.6,0,FLOOD,3039
183,18,0,198.2,18,10,0,FLOOD,3895
319,18,0,237,18,38.8,0,FLOOD,3467
219,18,0,232.8,18,-4.2,0,FLOOD,3515
283,18,0,240.8,18,8,0,FLOOD,3679
366,18,0,274,18,33.2,0,FLOOD,3018
211,18,0,279.6,18,5.6,0,FLOOD,3082
184,18,0,252.6,18,-27,0,FLOOD,3312
317,18,0,272.2,18,19.6,0,FLOOD,3880
277,18,0,271,18,-1.2,0,FLOOD,3172
202,18,0,238.2,18,-32.8,0,FLOOD,3502
248,18,0,245.6,18,7.4,0,FLOOD,3126
243,18,0,257.4,18,11.8,0,FLOOD,3874
334,18,0,260.8,18,3.4,0,FLOOD,3258
217,18,0,248.8,18,-12,0,FLOOD,3092
395,18,0,287.4,18,38.6,0,FLOOD,3528
310,18,0,299.8,18,12.4,0,FLOOD,3964
212,18,0,293.6,18,-6.2,0,FLOOD,3092
140,18,0,254.8,18,-38.8,0,FLOOD,3152
266,19,0,264.6,18.2,9.8,0.2,FLOOD,3835
149,18,0,215.4,18.2,-49.2,0,FLOOD,3182
171,18,0,187.6,18.2,-27.8,0,FLOOD,3728
233,18,0,191.8,18.2,4.2,0,FLOOD,3053
349,18,0,233.6,18.2,41.8,0,FLOOD,3877
369,18,0,254.2,18,20.6,-0.2,FLOOD,3214
160,18.4,0,256.4,18.1,2.2,0.08,FLOOD,3876
357,20.6,0,293.6,18.6,37.2,0.52,FLOOD,3634
142,18,0,275.4,18.6,-18.2,0,FLOOD,3165
295,20.3,0,264.6,19.1,-10.8,0.46,FLOOD,3944
343,18,0,259.4,19.1,-5.2,0,FLOOD,3791
344,20.1,0,296.2,19.4,36.8,0.34,FLOOD,3107
187,18,0,262.2,18.9,-34,-0.52,FLOOD,3142
320,18,0,297.8,18.9,35.6,0,FLOOD,3554
126,18,0,264,18.4,-33.8,-0.46,FLOOD,3305
232,23.8,0,241.8,19.6,-22.2,1.16,FLOOD,3705
219,18,0,216.8,19.2,-25,-0.42,FLOOD,3435
210,18,0,221.4,19.2,4.6,0,FLOOD,3041
144,18,0,186.2,19.2,-35.2,0,FLOOD,3491
301,18,0,221.2,19.2,35,0,FLOOD,3711
228,18,0,220.4,18,-0.8,-1.16,FLOOD,3690
305,18,0,237.6,18,17.2,0,FLOOD,3507
222,18,0,240,18,2.4,0,FLOOD,3397
192,18,0,249.6,18,9.6,0,FLOOD,3772
363,18,0,262,18,12.4,0,FLOOD,3726
140,18,0,244.4,18,-17.6,0,FLOOD,3176
298,18,0,243,18,-1.4,0,FLOOD,3095
292,18,0,257,18,14,0,FLOOD,3294
193,18,0,257.2,18,0.2,0,FLOOD,3450
152,18,0,215,18,-42.2,0,FLOOD,3416
133,18,0,213.6,18,-1.4,0,FLOOD,3844
328,18,0,219.6,18,6,0,FLOOD,3880
408,18,0,242.8,18,23.2,0,FLOOD,3094
155,18,0,235.2,18,-7.6,0,FLOOD,3146
101,18,0,225,18,-10.2,0,FLOOD,3279
159,18,0,230.2,18,5.2,0,FLOOD,3534
166,18,0,197.8,18,-32.4,0,FLOOD,3453
320,18,0,180.2,18,-17.6,0,FLOOD,3926
345,18,0,218.2,18,38,0,FLOOD,3896
119,18,0,221.8,18,3.6,0,FLOOD,3190
285,18,0,247,18,25.2,0,FLOOD,3323
141,18,0,242,18,-5,0,FLOOD,3905
170,18,0,212,18,-30,0,FLOOD,3291
265,18,0,196,18,-16,0,FLOOD,3370
247,18,0,221.6,18,25.6,0,FLOOD,3069
302,18,0,225,18,3.4,0,FLOOD,3513
119,18,0,220.6,18,-4.4,0,FLOOD,3911
150,18,0,216.6,18,-4,0,FLOOD,3986
194,18,0,202.4,18,-14.2,0,FLOOD,3679
200,18,0,193,18,-9.4,0,FLOOD,3538
376,18,0,207.8,18,14.8,0,FLOOD,3310
321,18,0,248.2,18,40.4,0,FLOOD,3231
218,18,0,261.8,18,13.6,0,FLOOD,3835
352,18,0,293.4,18,31.6,0,FLOOD,3027
245,18,0,302.4,18,9,0,FLOOD,3781
250,18,0,277.2,18,-25.2,0,FLOOD,3104
226,18,0,258.2,18,-19,0,FLOOD,3970
146,18,0,243.8,18,-14.4,0,FLOOD,3393
337,18,0,240.8,18,-3,0,FLOOD,3713
106,18,0,213,18,-27.8,0,FLOOD,3999
169,18,0,196.8,18,-16.2,0,FLOOD,3547
173,18,0,186.2,18,-10.6,0,FLOOD,3415
173,18,0,191.6,18,5.4,0,FLOOD,3187
137,18,0,151.6,18,-40,0,FLOOD,3205
99,18,0,150.2,18,-1.4,0,FLOOD,3490
301,18,0,176.6,18,26.4,0,FLOOD,3555
353,18,0,212.6,18,36,0,FLOOD,3035
131,18,0,204.2,18,-8.4,0,FLOOD,3896
207,18,0,218.2,18,14,0,FLOOD,3514
229,18,0,244.2,18,26,0,FLOOD,3334
313,18,0,246.6,18,2.4,0,FLOOD,3657
306,18,0,237.2,18,-9.4,0,FLOOD,3723
292,18,0,269.4,18,32.2,0,FLOOD,3928
250,18,0,278,18,8.6,0,FLOOD,3890
220,18,0,276.2,18,-1.8,0,FLOOD,3769
189,18,0,251.4,18,-24.8,0,FLOOD,3934
327,18,0,255.6,18,4.2,0,FLOOD,3940
288,18,0,254.8,18,-0.8,0,FLOOD,3620
136,18,0,232,18,-22.8,0,FLOOD,3533
281,18,0,244.2,18,12.2,0,FLOOD,3588
177,18,0,241.8,18,-2.4,0,FLOOD,3093
296,18,0,235.6,18,-6.2,0,FLOOD,3361
273,18,0,232.6,18,-3,0,FLOOD,3561
158,18,0,237,18,4.4,0,FLOOD,3165
262,18,0,233.2,18,-3.8,0,FLOOD,3798
180,18,0,233.8,18,0.6,0,FLOOD,3503
292,18,0,233,18,-0.8,0,FLOOD,3198
321,18,0,242.6,18,9.6,0,FLOOD,3674
157,18,0,242.4,18,-0.2,0,FLOOD,3321
200,18,0,230,18,-12.4,0,FLOOD,3426
357,18,0,265.4,18,35.4,0,FLOOD,3064
166,18,0,240.2,18,-25.2,0,FLOOD,3993
138,18,0,203.6,18,-36.6,0,FLOOD,3133
223,18,0,216.8,18,13.2,0,FLOOD,3788
259,18,0,228.6,18,11.8,0,FLOOD,3855
295,18,0,216.2,18,-12.4,0,FLOOD,3931
200,18,0,223,18,6.8,0,FLOOD,3182
321,18,0,259.6,18,36.6,0,FLOOD,3791
238,18,0,262.6,18,3,0,FLOOD,3304
173,18,0,245.4,18,-17.2,0,FLOOD,3198
367,18,0,259.8,18,14.4,0,FLOOD,3270
364,18,0,292.6,18,32.8,0,FLOOD,3058
260,18,0,280.4,18,-12.2,0,FLOOD,3425
109,18,0,254.6,18,-25.8,0,FLOOD,3550
208,18,0,261.6,18,7,0,FLOOD,3858
217,18,0,231.6,18,-30,0,FLOOD,3648
183,18,0,195.4,18,-36.2,0,FLOOD,3761
263,18,0,196,18,0.6,0,FLOOD,3122
305,18,0,235.2,18,39.2,0,FLOOD,3197
177,18,0,229,18,-6.2,0,FLOOD,3370
318,18,0,249.2,18,20.2,0,FLOOD,3327
153,18,0,243.2,18,-6,0,FLOOD,3134
293,18,0,249.2,18,6,0,FLOOD,3000
217,18,0,231.6,18,-17.6,0,FLOOD,3808
125,18,0,221.2,18,-10.4,0,FLOOD,3492
383,18,0,234.2,18,13,0,FLOOD,3513
167,18,0,237,18,2.8,0,FLOOD,3786
277,18,0,233.8,18,-3.2,0,FLOOD,3845
186,18,0,227.6,18,-6.2,0,FLOOD,3901
319,18,0,266.4,18,38.8,0,FLOOD,3758
312,18,0,252.2,18,-14.2,0,FLOOD,3356
307,18,0,280.2,18,28,0,FLOOD,3275
172,18,0,259.2,18,-21,0,FLOOD,3289
189,18,0,259.8,18,0.6,0,FLOOD,3578
251,18,0,246.2,18,-13.6,0,FLOOD,3633
318,18,0,247.4,18,1.2,0,FLOOD,3117
325,18,0,251,18,3.6,0,FLOOD,3456
127,18,0,242,18,-9,0,FLOOD,3690
318,18,0,267.8,18,25.8,0,FLOOD,3398
120,18,0,241.6,18,-26.2,0,FLOOD,3450
188,18,0,215.6,18,-26,0,FLOOD,3083
325,18,0,215.6,18,0,0,FLOOD,3973
165,18,0,223.2,18,7.6,0,FLOOD,3258
311,18,0,221.8,18,-1.4,0,FLOOD,3082
199,18,0,237.6,18,15.8,0,FLOOD,3932
203,18,0,240.6,18,3,0,FLOOD,3144
186,18,0,212.8,18,-27.8,0,FLOOD,3381
287,18,0,237.2,18,24.4,0,FLOOD,3200
302,18,0,235.4,18,-1.8,0,FLOOD,3793
285,18,0,252.6,18,17.2,0,FLOOD,3519
341,18,0,280.2,18,27.6,0,FLOOD,3241
327,18,0,308.4,18,28.2,0,FLOOD,3071
288,18,0,308.6,18,0.2,0,FLOOD,3027
266,18,0,301.4,18,-7.2,0,FLOOD,3432
195,18,0,283.4,18,-18,0,FLOOD,3734
203,18,0,255.8,18,-27.6,0,FLOOD,3519
145,18,0,219.4,18,-36.4,0,FLOOD,3670
196,18,0,201,18,-18.4,0,FLOOD,3389
387,18,0,225.2,18,24.2,0,FLOOD,3944
220,18,0,230.2,18,5,0,FLOOD,3284
177,18,0,225,18,-5.2,0,FLOOD,3827
272,18,0,250.4,18,25.4,0,FLOOD,3232
356,18,0,282.4,18,32,0,FLOOD,3245
301,18,0,265.2,18,-17.2,0,FLOOD,3258
176,18,0,256.4,18,-8.8,0,FLOOD,3726
232,18,0,267.4,18,11,0,FLOOD,3786
278,18,0,268.6,18,1.2,0,FLOOD,3698
183,18,0,234,18,-34.6,0,FLOOD,3077
211,18,0,216,18,-18,0,FLOOD,3449
188,18,0,218.4,18,2.4,0,FLOOD,3403
390,18,0,250,18,31.6,0,FLOOD,3775
297,18,0,253.8,18,3.8,0,FLOOD,3197
368,18,0,290.8,18,37,0,FLOOD,3760
305,18,0,309.6,18,18.8,0,FLOOD,3533
334,18,0,338.8,18,29.2,0,FLOOD,3313
120,18,0,284.8,18,-54,0,FLOOD,3426
377,18,0,300.8,18,16,0,FLOOD,3924
151,18,0,257.4,18,-43.4,0,FLOOD,3957
227,18,0,241.8,18,-15.6,0,FLOOD,3715
286,18,0,232.2,18,-9.6,0,FLOOD,3377
218,18,0,251.8,18,19.6,0,FLOOD,3812
194,18,0,215.2,18,-36.6,0,FLOOD,3937
135,18,0,212,18,-3.2,0,FLOOD,3800
311,18,0,228.8,18,16.8,0,FLOOD,3368
186,18,0,208.8,18,-20,0,FLOOD,3697
154,18,0,196,18,-12.8,0,FLOOD,3745
362,18,0,229.6,18,33.6,0,FLOOD,3712
148,18,0,232.2,18,2.6,0,FLOOD,3689
353,18,0,240.6,18,8.4,0,FLOOD,3870
388,18,0,281,18,40.4,0,FLOOD,3833
255,18,0,301.2,18,20.2,0,FLOOD,3609
150,18,0,258.8,18,-42.4,0,FLOOD,3608
159,18,0,261,18,2.2,0,FLOOD,3489
207,18,0,231.8,18,-29.2,0,FLOOD,3749
246,18,0,203.4,18,-28.4,0,FLOOD,3885
143,18,0,181,18,-22.4,0,FLOOD,3967
250,18,0,201,18,20,0,FLOOD,3603
154,18,0,200,18,-1,0,FLOOD,3169
208,18,0,200.2,18,0.2,0,FLOOD,3632
100,18,0,171,18,-29.2,0,FLOOD,3556
320,18,0,206.4,18,35.4,0,FLOOD,3816
141,18,0,184.6,18,-21.8,0,FLOOD,3298
150,18,0,183.8,18,-0.8,0,FLOOD,3163
157,18,0,173.6,18,-10.2,0,FLOOD,3367
319,18,0,217.4,18,43.8,0,FLOOD,3930
146,18,0,182.6,18,-34.8,0,FLOOD,3257
195,18,0,193.4,18,10.8,0,FLOOD,3705
244,18,0,212.2,18,18.8,0,FLOOD,3977
248,18,0,230.4,18,18.2,0,FLOOD,3373
281,18,0,222.8,18,-7.6,0,FLOOD,3966
323,18,0,258.2,18,35.4,0,FLOOD,3180
189,18,0,257,18,-1.2,0,FLOOD,3891
325,18,0,273.2,18,16.2,0,FLOOD,3576
217,18,0,267,18,-6.2,0,FLOOD,3996
365,18,0,283.8,18,16.8,0,FLOOD,3493
243,18,0,267.8,18,-16,0,FLOOD,3132
294,18,0,288.8,18,21,0,FLOOD,3779
313,18,0,286.4,18,-2.4,0,FLOOD,3107
308,18,0,304.6,18,18.2,0,FLOOD,3057
349,18,0,301.4,18,-3.2,0,FLOOD,3677
245,18,0,301.8,18,0.4,0,FLOOD,3311
112,18,0,265.4,18,-36.4,0,FLOOD,3965
228,18,0,248.4,18,-17,0,FLOOD,3275
167,18,0,220.2,18,-28.2,0,FLOOD,3707
325,18,0,215.4,18,-4.8,0,FLOOD,3359
185,18,0,203.4,18,-12,0,FLOOD,3123
184,18,0,217.8,18,14.4,0,FLOOD,3757
196,18,0,211.4,18,-6.4,0,FLOOD,3250
302,18,0,238.4,18,27,0,FLOOD,3137
276,18,0,228.6,18,-9.8,0,FLOOD,3993
328,18,0,257.2,18,28.6,0,FLOOD,3849
200,18,0,260.4,18,3.2,0,FLOOD,3456
185,18,0,258.2,18,-2.2,0,FLOOD,3882
121,18,0,222,18,-36.2,0,FLOOD,3632
98,18,0,186.4,18,-35.6,0,FLOOD,3305
200,18,0,160.8,18,-25.6,0,FLOOD,3015
332,18,0,187.2,18,26.4,0,FLOOD,3451
231,18,0,196.4,18,9.2,0,FLOOD,3519
327,18,0,237.6,18,41.2,0,FLOOD,3682
167,18,0,251.4,18,13.8,0,FLOOD,3490
145,18,0,240.4,18,-11,0,FLOOD,3886
369,18,0,247.8,18,7.4,0,FLOOD,3315
148,18,0,231.2,18,-16.6,0,FLOOD,3465
126,18,0,191,18,-40.2,0,FLOOD,3365
216,18,0,200.8,18,9.8,0,FLOOD,3105
346,18,0,241,18,40.2,0,FLOOD,3911
293,18,0,225.8,18,-15.2,0,FLOOD,3979
184,18,0,233,18,7.2,0,FLOOD,3064
303,18,0,268.4,18,35.4,0,FLOOD,3037
339,18,0,293,18,24.6,0,FLOOD,3984
316,18,0,287,18,-6,0,FLOOD,3085
304,18,0,289.2,18,2.2,0,FLOOD,3538
192,18,0,290.8,18,1.6,0,FLOOD,3244
380,18,0,306.2,18,15.4,0,FLOOD,3484
178,18,0,274,18,-32.2,0,FLOOD,3880
311,18,0,273,18,-1,0,FLOOD,3413
