t_ms,gas_raw,temp_c,flame,gas_avg,temp_avg,dGas,dTemp,ml_state,final_state,alarm,suppression,label,label_name
3349000,743,103.1,1,773.2,108.8,-22.6,-0.6,3,3,1,1,3,FIRE
3350000,528,110.8,1,709.8,107.8,-63.4,-1.08,3,3,1,1,3,FIRE
3351000,844,119.1,1,714.4,111.6,4.6,3.84,3,3,1,1,3,FIRE
3352000,797,116.3,1,724.8,111.2,10.4,-0.4,3,3,1,1,3,FIRE
3353000,964,102,1,775.2,110.3,50.4,-0.94,3,3,1,1,3,FIRE
3354000,811,101.7,1,788.8,110,13.6,-0.28,3,3,1,1,3,FIRE
3355000,748,111.7,1,832.8,110.2,44,0.18,3,3,1,1,3,FIRE
3356000,808,110.2,1,825.6,108.4,-7.2,-1.78,3,3,1,1,3,FIRE
3357000,680,111.9,1,802.2,107.5,-23.4,-0.88,3,3,1,1,3,FIRE
3358000,622,120,1,733.8,111.1,-68.4,3.6,3,3,1,1,3,FIRE
3359000,967,115.9,1,765,113.9,31.2,2.84,3,3,1,1,3,FIRE
3360000,673,118.8,1,750,115.4,-15,1.42,3,3,1,1,3,FIRE
3361000,973,105.3,1,783,114.4,33,-0.98,3,3,1,1,3,FIRE
3362000,926,112.4,1,832.2,114.5,49.2,0.1,3,3,1,1,3,FIRE
3363000,728,96.1,1,853.4,109.7,21.2,-4.78,3,3,1,1,3,FIRE
3364000,955,105.9,1,851,107.7,-2.4,-2,3,3,1,1,3,FIRE
3365000,872,116.8,1,890.8,107.3,39.8,-0.4,3,3,1,1,3,FIRE
3366000,915,120,1,879.2,110.2,-11.6,2.94,3,3,1,1,3,FIRE
3367000,814,112.9,1,856.8,110.3,-22.4,0.1,3,3,1,1,3,FIRE
3368000,1023,97.1,1,915.8,110.5,59,0.2,3,3,1,1,3,FIRE
3369000,762,112.9,1,877.2,111.9,-38.6,1.4,3,3,1,1,3,FIRE
3370000,879,112.8,1,878.6,111.1,1.4,-0.8,3,3,1,1,3,FIRE
3371000,722,114.9,1,840,110.1,-38.6,-1.02,3,3,1,1,3,FIRE
3372000,712,120,1,819.6,111.5,-20.4,1.42,3,3,1,1,3,FIRE
3373000,400,117.8,1,695,115.7,-124.6,4.14,3,3,1,1,3,FIRE
3374000,774,108.8,1,697.4,114.9,2.4,-0.82,3,3,1,1,3,FIRE
3375000,864,110.4,1,694.4,114.4,-3,-0.48,3,3,1,1,3,FIRE
3376000,855,108.5,1,721,113.1,26.6,-1.28,3,3,1,1,3,FIRE
3377000,475,120,1,673.6,113.1,-47.4,0,3,3,1,1,3,FIRE
3378000,656,120,1,724.8,113.5,51.2,0.44,3,3,1,1,3,FIRE
3379000,823,111.7,1,734.6,114.1,9.8,0.58,3,3,1,1,3,FIRE
3380000,621,104.4,1,686,112.9,-48.6,-1.2,3,3,1,1,3,FIRE
3381000,977,106.9,1,710.4,112.6,24.4,-0.32,3,3,1,1,3,FIRE
3382000,755,111.2,1,766.4,110.8,56,-1.76,3,3,1,1,3,FIRE
3383000,765,113.8,1,788.2,109.6,21.8,-1.24,3,3,1,1,3,FIRE
3384000,742,120,1,772,111.3,-16.2,1.66,3,3,1,1,3,FIRE
3385000,951,103.6,1,838,111.1,66,-0.16,3,3,1,1,3,FIRE
3386000,877,102.3,1,818,110.2,-20,-0.92,3,3,1,1,3,FIRE
3387000,997,111,1,866.4,110.1,48.4,-0.04,3,3,1,1,3,FIRE
3388000,671,112.4,1,847.6,109.9,-18.8,-0.28,3,3,1,1,3,FIRE
3389000,879,111.8,1,875,108.2,27.4,-1.64,3,3,1,1,3,FIRE
3390000,901,114.1,1,865,110.3,-10,2.1,3,3,1,1,3,FIRE
3391000,794,105.3,1,848.4,110.9,-16.6,0.6,3,3,1,1,3,FIRE
3392000,1023,112.2,1,853.6,111.2,5.2,0.24,3,3,1,1,3,FIRE
3393000,826,116.7,1,884.6,112,31,0.86,3,3,1,1,3,FIRE
3394000,726,119.4,1,854,113.5,-30.6,1.52,3,3,1,1,3,FIRE
3395000,896,113.1,1,853,113.3,-1,-0.2,3,3,1,1,3,FIRE
3396000,922,110.5,1,878.6,114.4,25.6,1.04,3,3,1,1,3,FIRE
3397000,986,116.4,1,871.2,115.2,-7.4,0.84,3,3,1,1,3,FIRE
3398000,691,113.1,1,844.2,114.5,-27,-0.72,3,3,1,1,3,FIRE
3399000,1008,111.2,1,900.6,112.9,56.4,-1.64,3,3,1,1,3,FIRE
3400000,761,112.6,1,873.6,112.8,-27,-0.1,3,3,1,1,3,FIRE
3401000,921,112.3,1,873.4,113.1,-0.2,0.36,3,3,1,1,3,FIRE
3402000,634,115.1,1,803,112.9,-70.4,-0.26,3,3,1,1,3,FIRE
3403000,973,116.2,1,859.4,113.5,56.4,0.62,3,3,1,1,3,FIRE
3404000,1020,117.9,1,861.8,114.8,2.4,1.34,3,3,1,1,3,FIRE
3405000,948,120,1,899.2,116.3,37.4,1.48,3,3,1,1,3,FIRE
3406000,807,104.4,1,876.4,114.7,-22.8,-1.58,3,3,1,1,3,FIRE
3407000,606,116.2,1,870.8,114.9,-5.6,0.22,3,3,1,1,3,FIRE
3408000,819,107.3,1,840,113.2,-30.8,-1.78,3,3,1,1,3,FIRE
3409000,671,120,1,770.2,113.6,-69.8,0.42,3,3,1,1,3,FIRE
3410000,765,120,1,733.6,113.6,-36.6,0,3,3,1,1,3,FIRE
3411000,795,89.3,1,731.2,110.6,-2.4,-3.02,3,3,1,1,3,FIRE
3412000,651,104.4,1,740.2,108.2,9,-2.36,3,3,1,1,3,FIRE
3413000,905,115.5,1,757.4,109.8,17.2,1.64,3,3,1,1,3,FIRE
3414000,726,91.7,1,768.4,104.2,11,-5.66,3,3,1,1,3,FIRE
3415000,766,114.1,1,768.6,103,0.2,-1.18,3,3,1,1,3,FIRE
3416000,1023,118.2,1,814.2,108.8,45.6,5.78,3,3,1,1,3,FIRE
3417000,793,117.8,1,842.6,111.5,28.4,2.68,3,3,1,1,3,FIRE
3418000,860,120,1,833.6,112.4,-9,0.9,3,3,1,1,3,FIRE
3419000,699,105.9,1,828.2,115.2,-5.4,2.84,3,3,1,1,3,FIRE
3420000,1023,119.6,1,879.6,116.3,51.4,1.1,3,3,1,1,3,FIRE
3421000,650,114.5,1,805,115.6,-74.6,-0.74,3,3,1,1,3,FIRE
3422000,732,111.5,1,792.8,114.3,-12.2,-1.26,3,3,1,1,3,FIRE
3423000,837,120,1,788.2,114.3,-4.6,0,3,3,1,1,3,FIRE
3424000,779,115.4,1,804.2,116.2,16,1.9,3,3,1,1,3,FIRE
3425000,730,108.2,1,745.6,113.9,-58.6,-2.28,3,3,1,1,3,FIRE
3426000,655,110.4,1,746.6,113.1,1,-0.82,3,3,1,1,3,FIRE
3427000,829,107.3,1,766,112.3,19.4,-0.84,3,3,1,1,3,FIRE
3428000,826,102.2,1,763.8,108.7,-2.2,-3.56,3,3,1,1,3,FIRE
3429000,761,108,1,760.2,107.2,-3.6,-1.48,3,3,1,1,3,FIRE
3430000,709,94.7,1,756,104.5,-4.2,-2.7,3,3,1,1,3,FIRE
3431000,679,118.9,1,760.8,106.2,4.8,1.7,3,3,1,1,3,FIRE
3432000,784,117.7,1,751.8,108.3,-9,2.08,3,3,1,1,3,FIRE
3433000,856,120,1,757.8,111.9,6,3.56,3,3,1,1,3,FIRE
3434000,963,120,1,798.2,114.3,40.4,2.4,3,3,1,1,3,FIRE
3435000,1005,116.4,1,857.4,118.6,59.2,4.34,3,3,1,1,3,FIRE
3436000,728,117.5,1,867.2,118.3,9.8,-0.28,3,3,1,1,3,FIRE
3437000,603,105.7,1,831,115.9,-36.2,-2.4,3,3,1,1,3,FIRE
3438000,1023,120,1,864.4,115.9,33.4,0,3,3,1,1,3,FIRE
3439000,715,102.5,1,814.8,112.4,-49.6,-3.5,3,3,1,1,3,FIRE
3440000,744,109.5,1,762.6,111,-52.2,-1.38,3,3,1,1,3,FIRE
3441000,776,81.1,1,772.2,103.8,9.6,-7.28,3,3,1,1,3,FIRE
3442000,904,112,1,832.4,105,60.2,1.26,3,3,1,1,3,FIRE
3443000,1023,107.4,1,832.4,102.5,0,-2.52,3,3,1,1,3,FIRE
3444000,752,120,1,839.8,106,7.4,3.5,3,3,1,1,3,FIRE
3445000,1023,109.2,1,895.6,105.9,55.8,-0.06,3,3,1,1,3,FIRE
3446000,835,120,1,907.4,113.7,11.8,7.78,3,3,1,1,3,FIRE
3447000,699,102.3,1,866.4,111.8,-41,-1.94,3,3,1,1,3,FIRE
3448000,901,120,1,842,114.3,-24.4,2.52,3,3,1,1,3,FIRE
3449000,973,120,1,886.2,114.3,44.2,0,3,3,1,1,3,FIRE
3450000,931,116.3,1,867.8,115.7,-18.4,1.42,3,3,1,1,3,FIRE
3451000,616,120,1,824,115.7,-43.8,0,3,3,1,1,3,FIRE
3452000,593,119.4,1,802.8,119.1,-21.2,3.42,3,3,1,1,3,FIRE
3453000,918,111.6,1,806.2,117.5,3.4,-1.68,3,3,1,1,3,FIRE
3454000,752,120,1,762,117.5,-44.2,0,3,3,1,1,3,FIRE
3455000,810,101.2,1,737.8,114.4,-24.2,-3.02,3,3,1,1,3,FIRE
3456000,749,118.5,1,764.4,114.1,26.6,-0.3,3,3,1,1,3,FIRE
3457000,773,111,1,800.4,112.5,36,-1.68,3,3,1,1,3,FIRE
3458000,676,98.3,1,752,109.8,-48.4,-2.66,3,3,1,1,3,FIRE
3459000,1023,113.7,1,806.2,108.5,54.2,-1.26,3,3,1,1,3,FIRE
3460000,624,117.3,1,769,111.8,-37.2,3.22,3,3,1,1,3,FIRE
3461000,881,120,1,795.4,112.1,26.4,0.3,3,3,1,1,3,FIRE
3462000,745,112.9,1,789.8,112.4,-5.6,0.38,3,3,1,1,3,FIRE
3463000,939,112.4,1,842.4,115.3,52.6,2.82,3,3,1,1,3,FIRE
3464000,613,118.9,1,760.4,116.3,-82,1.04,3,3,1,1,3,FIRE
3465000,756,109.5,1,786.8,114.7,26.4,-1.56,3,3,1,1,3,FIRE
3466000,732,119.6,1,757,114.7,-29.8,-0.08,3,3,1,1,3,FIRE
3467000,750,111.8,1,758,114.4,1,-0.22,3,3,1,1,3,FIRE
3468000,1023,120,1,774.8,116,16.8,1.52,3,3,1,1,3,FIRE
3469000,730,120,1,798.2,116.2,23.4,0.22,3,3,1,1,3,FIRE
3470000,786,115.3,1,804.2,117.3,6,1.16,3,3,1,1,3,FIRE
3471000,976,112.8,1,853,116,48.8,-1.36,3,3,1,1,3,FIRE
3472000,858,108.6,1,874.6,115.3,21.6,-0.64,3,3,1,1,3,FIRE
3473000,877,120,1,845.4,115.3,-29.2,0,3,3,1,1,3,FIRE
3474000,767,103.8,1,852.8,112.1,7.4,-3.24,3,3,1,1,3,FIRE
3475000,713,115,1,838.2,112,-14.6,-0.06,3,3,1,1,3,FIRE
3476000,552,116.1,1,753.4,112.7,-84.8,0.66,3,3,1,1,3,FIRE
3477000,486,115.1,1,679,114,-74.4,1.3,3,3,1,1,3,FIRE
3478000,1023,113.1,1,708.2,112.6,29.2,-1.38,3,3,1,1,3,FIRE
3479000,805,120,1,715.8,115.9,7.6,3.24,3,3,1,1,3,FIRE
3480000,834,106.1,1,740,114.1,24.2,-1.78,3,3,1,1,3,FIRE
3481000,789,114.9,1,787.4,113.8,47.4,-0.24,3,3,1,1,3,FIRE
3482000,612,113.2,1,812.6,113.5,25.2,-0.38,3,3,1,1,3,FIRE
3483000,664,113.4,1,740.8,113.5,-71.8,0.06,3,3,1,1,3,FIRE
3484000,584,119.4,1,696.6,113.4,-44.2,-0.12,3,3,1,1,3,FIRE
3485000,793,109.3,1,688.4,114,-8.2,0.64,3,3,1,1,3,FIRE
3486000,745,114.1,1,679.6,113.9,-8.8,-0.16,3,3,1,1,3,FIRE
3487000,948,112.5,1,746.8,113.7,67.2,-0.14,3,3,1,1,3,FIRE
3488000,815,107.6,1,777,112.6,30.2,-1.16,3,3,1,1,3,FIRE
3489000,850,120,1,830.2,112.7,53.2,0.12,3,3,1,1,3,FIRE
3490000,783,104.9,1,828.2,111.8,-2,-0.88,3,3,1,1,3,FIRE
3491000,759,103.8,1,831,109.8,2.8,-2.06,3,3,1,1,3,FIRE
3492000,902,110.2,1,821.8,109.3,-9.2,-0.46,3,3,1,1,3,FIRE
3493000,684,100.9,1,795.6,108,-26.2,-1.34,3,3,1,1,3,FIRE
3494000,848,118.6,1,795.2,107.7,-0.4,-0.28,3,3,1,1,3,FIRE
3495000,839,113.9,1,806.4,109.5,11.2,1.8,3,3,1,1,3,FIRE
3496000,817,115.1,1,818,111.7,11.6,2.26,3,3,1,1,3,FIRE
3497000,904,118.4,1,818.4,113.4,0.4,1.64,3,3,1,1,3,FIRE
3498000,915,120,1,864.6,117.2,46.2,3.82,3,3,1,1,3,FIRE
3499000,922,110,1,879.4,115.5,14.8,-1.72,3,3,1,1,3,FIRE
3500000,771,103.4,1,865.8,113.4,-13.6,-2.1,3,3,1,1,3,FIRE
3501000,931,120,1,888.6,114.4,22.8,0.98,3,3,1,1,3,FIRE
3502000,925,111.8,1,892.8,113,4.2,-1.32,3,3,1,1,3,FIRE
3503000,952,114.5,1,900.2,111.9,7.4,-1.1,3,3,1,1,3,FIRE
3504000,916,120,1,899,113.9,-1.2,2,3,3,1,1,3,FIRE
3505000,815,120,1,907.8,117.3,8.8,3.32,3,3,1,1,3,FIRE
3506000,804,115.4,1,882.4,116.3,-25.4,-0.92,3,3,1,1,3,FIRE
3507000,902,103.9,1,877.8,114.8,-4.6,-1.58,3,3,1,1,3,FIRE
3508000,951,118.7,1,877.6,115.6,-0.2,0.84,3,3,1,1,3,FIRE
3509000,890,105.9,1,872.4,112.8,-5.2,-2.82,3,3,1,1,3,FIRE
3510000,869,112.6,1,883.2,111.3,10.8,-1.48,3,3,1,1,3,FIRE
3511000,852,120,1,892.8,112.2,9.6,0.92,3,3,1,1,3,FIRE
3512000,742,120,1,860.8,115.4,-32,3.22,3,3,1,1,3,FIRE
3513000,1023,117.2,1,875.2,115.1,14.4,-0.3,3,3,1,1,3,FIRE
3514000,851,120,1,867.4,118,-7.8,2.82,3,3,1,1,3,FIRE
3515000,1023,119.2,1,898.2,119.3,30.8,1.32,3,3,1,1,3,FIRE
3516000,622,98.4,1,852.2,115,-46,-4.32,3,3,1,1,3,FIRE
3517000,604,120,1,824.6,115,-27.6,0,3,3,1,1,3,FIRE
3518000,724,117.3,1,764.8,115,-59.8,0.02,3,3,1,1,3,FIRE
3519000,636,115.8,1,721.8,114.1,-43,-0.84,3,3,1,1,3,FIRE
3520000,708,115,1,658.8,113.3,-63,-0.84,3,3,1,1,3,FIRE
3521000,637,118.7,1,661.8,117.4,3,4.06,3,3,1,1,3,FIRE
3522000,958,120,1,732.6,117.4,70.8,0,3,3,1,1,3,FIRE
3523000,1023,111.8,1,792.4,116.3,59.8,-1.1,3,3,1,1,3,FIRE
3524000,1023,102.3,1,869.8,113.6,77.4,-2.7,3,3,1,1,3,FIRE
3525000,800,120,1,888.2,114.6,18.4,1,3,3,1,1,3,FIRE
3526000,669,115.6,1,894.6,113.9,6.4,-0.62,3,3,1,1,3,FIRE
3527000,788,96.4,1,860.6,109.2,-34,-4.72,3,3,1,1,3,FIRE
3528000,913,112.5,1,838.6,109.4,-22,0.14,3,3,1,1,3,FIRE
3529000,770,116.2,1,788,112.1,-50.6,2.78,3,3,1,1,3,FIRE
3530000,690,120,1,766,112.1,-22,0,3,3,1,1,3,FIRE
3531000,792,116.3,1,790.6,112.3,24.6,0.14,3,3,1,1,3,FIRE
3532000,911,120,1,815.2,117,24.6,4.72,3,3,1,1,3,FIRE
3533000,893,120,1,811.2,118.5,-4,1.5,3,3,1,1,3,FIRE
3534000,730,116.3,1,803.2,118.5,-8,0.02,3,3,1,1,3,FIRE
3535000,714,120,1,808,118.5,4.8,0,3,3,1,1,3,FIRE
3536000,697,120,1,789,119.3,-19,0.74,3,3,1,1,3,FIRE
3537000,617,120,1,730.2,119.3,-58.8,0,3,3,1,1,3,FIRE
3538000,1023,120,1,756.2,119.3,26,0,3,3,1,1,3,FIRE
3539000,889,108,1,788,117.6,31.8,-1.66,3,3,1,1,3,FIRE
3540000,854,107.6,1,816,115.1,28,-2.48,3,3,1,1,3,FIRE
3541000,1023,114.7,1,881.2,114.1,65.2,-1.06,3,3,1,1,3,FIRE
3542000,852,120,1,928.2,114.1,47,0,3,3,1,1,3,FIRE
3543000,799,119.2,1,883.4,113.9,-44.8,-0.16,3,3,1,1,3,FIRE
3544000,843,114.9,1,874.2,115.3,-9.2,1.38,3,3,1,1,3,FIRE
3545000,852,120,1,873.8,117.8,-0.4,2.48,3,3,1,1,3,FIRE
3546000,820,120,1,833.2,118.8,-40.6,1.06,3,3,1,1,3,FIRE
3547000,1023,117.2,1,867.4,118.3,34.2,-0.56,3,3,1,1,3,FIRE
3548000,916,120,1,890.8,118.4,23.4,0.16,3,3,1,1,3,FIRE
3549000,722,120,1,866.6,119.4,-24.2,1.02,3,3,1,1,3,FIRE
3550000,834,120,1,863,119.4,-3.6,0,3,3,1,1,3,FIRE
3551000,810,116,1,861,118.6,-2,-0.8,3,3,1,1,3,FIRE
3552000,675,120,1,791.4,119.2,-69.6,0.56,3,3,1,1,3,FIRE
3553000,1023,120,1,812.8,119.2,21.4,0,3,3,1,1,3,FIRE
3554000,751,120,1,818.6,119.2,5.8,0,3,3,1,1,3,FIRE
3555000,708,120,1,793.4,119.2,-25.2,0,3,3,1,1,3,FIRE
3556000,750,118.2,1,781.4,119.6,-12,0.44,3,3,1,1,3,FIRE
3557000,626,120,1,771.6,119.6,-9.8,0,3,3,1,1,3,FIRE
3558000,950,120,1,757,119.6,-14.6,0,3,3,1,1,3,FIRE
3559000,824,119.9,1,771.6,119.6,14.6,-0.02,3,3,1,1,3,FIRE
3560000,915,115,1,813,118.6,41.4,-1,3,3,1,1,3,FIRE
3561000,865,120,1,836,119,23,0.36,3,3,1,1,3,FIRE
3562000,800,120,1,870.8,119,34.8,0,3,3,1,1,3,FIRE
3563000,947,120,1,870.2,119,-0.6,0,3,3,1,1,3,FIRE
3564000,926,120,1,890.6,119,20.4,0.02,3,3,1,1,3,FIRE
3565000,785,114.5,1,864.6,118.9,-26,-0.1,3,3,1,1,3,FIRE
3566000,692,120,1,830,118.9,-34.6,0,3,3,1,1,3,FIRE
3567000,771,120,1,824.2,118.9,-5.8,0,3,3,1,1,3,FIRE
3568000,640,112.3,1,762.8,117.4,-61.4,-1.54,3,3,1,1,3,FIRE
3569000,868,119.3,1,751.2,117.2,-11.6,-0.14,3,3,1,1,3,FIRE
3570000,958,120,1,785.8,118.3,34.6,1.1,3,3,1,1,3,FIRE
3571000,953,120,1,838,118.3,52.2,0,3,3,1,1,3,FIRE
3572000,730,117.5,1,829.8,117.8,-8.2,-0.5,3,3,1,1,3,FIRE
3573000,837,116.9,1,869.2,118.7,39.4,0.92,3,3,1,1,3,FIRE
3574000,818,120,1,859.2,118.9,-10,0.14,3,3,1,1,3,FIRE
3575000,763,120,1,820.2,118.9,-39,0,3,3,1,1,3,FIRE
3576000,870,120,1,803.6,118.9,-16.6,0,3,3,1,1,3,FIRE
3577000,684,120,1,794.4,119.4,-9.2,0.5,3,3,1,1,3,FIRE
3578000,1001,120,1,827.2,120,32.8,0.62,3,3,1,1,3,FIRE
3579000,733,111.7,1,810.2,118.3,-17,-1.66,3,3,1,1,3,FIRE
3580000,746,120,1,806.8,118.3,-3.4,0,3,3,1,1,3,FIRE
3581000,909,120,1,814.6,118.3,7.8,0,3,3,1,1,3,FIRE
3582000,884,119.9,1,854.6,118.3,40,-0.02,3,3,1,1,3,FIRE
3583000,890,115.7,1,832.4,117.5,-22.2,-0.86,3,3,1,1,3,FIRE
3584000,921,108.4,1,870,116.8,37.6,-0.66,3,3,1,1,3,FIRE
3585000,905,116.1,1,901.8,116,31.8,-0.78,3,3,1,1,3,FIRE
3586000,959,114.8,1,911.8,115,10,-1.04,3,3,1,1,3,FIRE
3587000,859,120,1,906.8,115,-5,0.02,3,3,1,1,3,FIRE
3588000,683,120,1,865.4,115.9,-41.4,0.86,3,3,1,1,3,FIRE
3589000,842,120,1,849.6,118.2,-15.8,2.32,3,3,1,1,3,FIRE
3590000,653,120,1,799.2,119,-50.4,0.78,3,3,1,1,3,FIRE
3591000,1023,117.5,1,812,119.5,12.8,0.54,3,3,1,1,3,FIRE
3592000,980,119.1,1,836.2,119.3,24.2,-0.18,3,3,1,1,3,FIRE
3593000,644,108.7,1,828.4,117.1,-7.8,-2.26,3,3,1,1,3,FIRE
3594000,774,120,1,814.8,117.1,-13.6,0,3,3,1,1,3,FIRE
3595000,926,120,1,869.4,117.1,54.6,0,3,3,1,1,3,FIRE
3596000,850,120,1,834.8,117.6,-34.6,0.5,3,3,1,1,3,FIRE
3597000,932,119.9,1,825.2,117.7,-9.6,0.16,3,3,1,1,3,FIRE
3598000,654,115.3,1,827.2,119,2,1.32,3,3,1,1,3,FIRE
3599000,1023,115.2,1,877,118.1,49.8,-0.96,3,3,1,1,3,FIRE
3600000,851,120,1,862,118.1,-15,0,3,3,1,1,3,FIRE
3601000,903,109.5,1,872.6,116,10.6,-2.1,3,3,1,1,3,FIRE
3602000,634,120,1,813,116,-59.6,0.02,3,3,1,1,3,FIRE
3603000,720,111.9,1,826.2,115.3,13.2,-0.68,3,3,1,1,3,FIRE
3604000,877,120,1,797,116.3,-29.2,0.96,3,3,1,1,3,FIRE
3605000,736,112.3,1,774,114.7,-23,-1.54,3,3,1,1,3,FIRE
3606000,922,118.9,1,777.8,116.6,3.8,1.88,3,3,1,1,3,FIRE
3607000,897,113.5,1,830.4,115.3,52.6,-1.3,3,3,1,1,3,FIRE
3608000,996,94.1,1,885.6,111.8,55.2,-3.56,3,3,1,1,3,FIRE
3609000,754,109.2,1,861,109.6,-24.6,-2.16,3,3,1,1,3,FIRE
3610000,852,115.6,1,884.2,110.3,23.2,0.66,3,3,1,1,3,FIRE
3611000,530,118.7,1,805.8,110.2,-78.4,-0.04,3,3,1,1,3,FIRE
3612000,882,120,1,802.8,111.5,-3,1.3,3,3,1,1,3,FIRE
3613000,991,117,1,801.8,116.1,-1,4.58,3,3,1,1,3,FIRE
3614000,595,120,1,770,118.3,-31.8,2.16,3,3,1,1,3,FIRE
3615000,814,116.6,1,762.4,118.5,-7.6,0.2,3,3,1,1,3,FIRE
3616000,582,107.1,1,772.8,116.1,10.4,-2.32,3,3,1,1,3,FIRE
3617000,881,108,1,772.6,113.7,-0.2,-2.4,3,3,1,1,3,FIRE
3618000,566,110.9,1,687.6,112.5,-85,-1.22,3,3,1,1,3,FIRE
3619000,803,120,1,729.2,112.5,41.6,0,3,3,1,1,3,FIRE
3620000,840,120,1,734.4,113.2,5.2,0.68,3,3,1,1,3,FIRE
3621000,690,120,1,756,115.8,21.6,2.58,3,3,1,1,3,FIRE
3622000,949,113.3,1,769.6,116.8,13.6,1.06,3,3,1,1,3,FIRE
3623000,792,120,1,814.8,118.7,45.2,1.82,3,3,1,1,3,FIRE
3624000,950,111.6,1,844.2,117,29.4,-1.68,3,3,1,1,3,FIRE
3625000,668,120,1,809.8,117,-34.4,0,3,3,1,1,3,FIRE
3626000,629,115.8,1,797.6,116.1,-12.2,-0.84,3,3,1,1,3,FIRE
3627000,728,120,1,753.4,117.5,-44.2,1.34,3,3,1,1,3,FIRE
3628000,1023,115.8,1,799.6,116.6,46.2,-0.84,3,3,1,1,3,FIRE
3629000,709,103.5,1,751.4,115,-48.2,-1.62,3,3,1,1,3,FIRE
3630000,777,120,1,773.2,115,21.8,0,3,3,1,1,3,FIRE
3631000,975,120,1,842.4,115.9,69.2,0.84,3,3,1,1,3,FIRE
3632000,1019,120,1,900.6,115.9,58.2,0,3,3,1,1,3,FIRE
3633000,727,120,1,841.4,116.7,-59.2,0.84,3,3,1,1,3,FIRE
3634000,746,110.6,1,848.8,118.1,7.4,1.42,3,3,1,1,3,FIRE
3635000,710,120,1,835.4,118.1,-13.4,0,3,3,1,1,3,FIRE
3636000,767,120,1,793.8,118.1,-41.6,0,3,3,1,1,3,FIRE
3637000,773,115.4,1,744.6,117.2,-49.2,-0.92,3,3,1,1,3,FIRE
3638000,817,117.1,1,762.6,116.6,18,-0.58,3,3,1,1,3,FIRE
3639000,927,120,1,798.8,118.5,36.2,1.88,3,3,1,1,3,FIRE
3640000,675,108.3,1,791.8,116.2,-7,-2.34,3,3,1,1,3,FIRE
3641000,673,120,1,773,116.2,-18.8,0,3,3,1,1,3,FIRE
3642000,822,120,1,782.8,117.1,9.8,0.92,3,3,1,1,3,FIRE
3643000,972,106,1,813.8,114.9,31,-2.22,3,3,1,1,3,FIRE
3644000,1023,120,1,833,114.9,19.2,0,3,3,1,1,3,FIRE
3645000,713,120,1,840.6,117.2,7.6,2.34,3,3,1,1,3,FIRE
3646000,896,112.3,1,885.2,115.7,44.6,-1.54,3,3,1,1,3,FIRE
3647000,455,120,1,811.8,115.7,-73.4,0,3,3,1,1,3,FIRE
3648000,859,120,1,789.2,118.5,-22.6,2.8,3,3,1,1,3,FIRE
3649000,839,120,1,752.4,118.5,-36.8,0,3,3,1,1,3,FIRE
3650000,643,118.3,1,738.4,118.1,-14,-0.34,3,3,1,1,3,FIRE
3651000,999,101.2,1,759,115.9,20.6,-2.22,3,3,1,1,3,FIRE
3652000,929,117.4,1,853.8,115.4,94.8,-0.52,3,3,1,1,3,FIRE
3653000,885,120,1,859,115.4,5.2,0,3,3,1,1,3,FIRE
3654000,695,113.2,1,830.2,114,-28.8,-1.36,3,3,1,1,3,FIRE
3655000,843,120,1,870.2,114.4,40,0.34,3,3,1,1,3,FIRE
3656000,571,113.1,1,784.6,116.7,-85.6,2.38,3,3,1,1,3,FIRE
3657000,830,105.8,1,764.8,114.4,-19.8,-2.32,3,3,1,1,3,FIRE
3658000,829,102.6,1,753.6,110.9,-11.2,-3.48,3,3,1,1,3,FIRE
3659000,960,119.7,1,806.6,112.2,53,1.3,3,3,1,1,3,FIRE
3660000,644,114.9,1,766.8,111.2,-39.8,-1.02,3,3,1,1,3,FIRE
3661000,1023,118.1,1,857.2,112.2,90.4,1,3,3,1,1,3,FIRE
3662000,855,120,1,862.2,115.1,5,2.84,3,3,1,1,3,FIRE
3663000,900,111.1,1,876.4,116.8,14.2,1.7,3,3,1,1,3,FIRE
3664000,792,109.4,1,842.8,114.7,-33.6,-2.06,3,3,1,1,3,FIRE
3665000,928,102.2,1,899.6,112.2,56.8,-2.54,3,3,1,1,3,FIRE
3666000,997,120,1,894.4,112.5,-5.2,0.38,3,3,1,1,3,FIRE
3667000,813,118.1,1,886,112.2,-8.4,-0.38,3,3,1,1,3,FIRE
3668000,762,120,1,858.4,113.9,-27.6,1.78,3,3,1,1,3,FIRE
3669000,864,102,1,872.8,112.5,14.4,-1.48,3,3,1,1,3,FIRE
3670000,702,120,1,827.6,116,-45.2,3.56,3,3,1,1,3,FIRE
3671000,883,120,1,804.8,116,-22.8,0,3,3,1,1,3,FIRE
3672000,866,120,1,815.4,116.4,10.6,0.38,3,3,1,1,3,FIRE
3673000,936,108.5,0,850.2,114.1,34.8,-2.3,3,3,1,1,3,FIRE
3674000,894,108.9,0,856.2,115.5,6,1.38,3,3,1,1,3,FIRE
3675000,697,117.4,1,855.2,115,-1,-0.52,3,3,1,1,3,FIRE
3676000,1023,118,1,883.2,114.6,28,-0.4,3,3,1,1,3,FIRE
3677000,1023,103.2,1,914.6,111.2,31.4,-3.36,3,3,1,1,3,FIRE
3678000,801,100.2,1,887.6,109.5,-27,-1.66,3,3,1,1,3,FIRE
3679000,612,114,1,831.2,110.6,-56.4,1.02,3,3,1,1,3,FIRE
3680000,710,118.2,1,833.8,110.7,2.6,0.16,3,3,1,1,3,FIRE
